id_a,text_a,matched_id_b,confidence,cost,reasoning,predicted
37055,garmin nuvi 265wt gps navigation system - 0100057510 garmin nuvi 265wt gps navigation system - 01000...,208941075,1.0,0.0001458,"The candidate record [2] refers to the same model as the query record, ""garmin nuvi 265wt,"" and includes key specifications such as the 4.3' widescreen display and Bluetooth functionality. The model n",True
37078,lg 42' glossy piano black lcd flat panel hdtv - 42lg30 lg 42' glossy piano black lcd flat panel hdtv...,210399915,0.9,0.0001794,Candidate record [1] refers to the same model (LG 42LG30) as the query record and includes key specifications such as the dynamic contrast ratio and the type of TV (LCD HDTV). The slight differences i,True
37087,garmin nuvi 755t gps navigation system - 0100071530 garmin nuvi 755t gps navigation system - 0100071...,208941079,1.0,0.000144,"The candidate record [7] refers to the same model as the query record, ""garmin nvi 755t,"" with the same model number (010-00715-30) and similar specifications (4.3' display). The core product identity",True
37091,sony cyber-shot black digital camera - dsct500b sony cyber-shot black digital camera - dsct500b/ 10....,207959814,0.9,0.00028995,"The candidate record for the ""sony cyber-shot dsc-h50 digital camera"" has a similar brand (Sony) and closely related specifications, including megapixels and features. While the model number differs s",True
37110,canon powershot silver digital camera - sx110is canon powershot sx110 is silver digital camera - sx1...,209114551,1.0,0.0002205,"The candidate record [3] describes the same model as the query record, specifically the Canon Powershot SX110 IS digital camera. Both records mention it has a 9 megapixel sensor, 10x optical zoom, and",True
37120,canon powershot black digital camera - sx110isb canon powershot sx110 is black digital camera - sx11...,209114551,0.9,0.00022425,"The candidate record [4] describes the ""canon powershot sx110 is"" which matches the model in the query record. Both records specify the same megapixel count (9.0 MP), the same optical zoom (10x), and ",True
37123,canon powershot a1000 is gray digital camera - a1000isg canon powershot a1000 is gray digital camera...,209114552,1.0,0.00022544999999999998,"The candidate record [1] describes the same model, ""Canon Powershot A1000 IS,"" with matching specifications such as 10 megapixels, 4x optical zoom, and a 2.5"" LCD. The color ""gray"" is also consistent,",True
37139,olympus stylus 1050 sw black digital camera - stylus1050swb olympus stylus 1050 sw black digital cam...,208893658,1.0,0.0002268,"Candidate record [2] describes the same model as the query record, the Olympus Stylus 1050 SW, with matching specifications such as 10 megapixels, 3x optical zoom, 2.7"" LCD, and features like waterpro",True
37141,nikon d90 black digital slr camera with nikkor 18-105mm lens - d90outfit nikon d90 black digital slr...,209194240,1.0,0.0002079,The candidate record [3] describes the same model (Nikon D90) and includes the same lens (AF-S DX Nikkor 18-105mm) as the query record. Both records mention key specifications such as the 12 megapixel,True
37142,nikon d90 black digital slr camera - d90body nikon d90 black digital slr camera - d90body/ 12.3 mega...,209194241,1.0,0.00020130000000000001,"The candidate record [8] describes the same model, ""nikon d90,"" and includes key specifications such as ""12 megapixel,"" ""3' lcd,"" and ""body only,"" which align perfectly with the query record. The core",True
37145,garmin nuvi 765t gps navigation system - 0100071520 garmin nuvi 765t gps navigation system - 0100071...,208941079,0.8,0.00014385,"The candidate record for the Garmin nvi 755t automobile navigator has a similar model number (755t) and shares key specifications such as a 4.3"" display. While the descriptions differ, the core produc",True
37150,toshiba black 15' lcd flat panel hdtv/dvd combo - 15lv505 toshiba black 15' lcd flat panel hdtv/dvd ...,,0.0,0.0001815,"None of the candidate records match the query record, as they refer to different products. The query specifically describes a Toshiba 15"" LCD flat panel HDTV/DVD combo (model 15LV505), while the candi",False
37162,canon pixma photo all-in-one printer - mp620 canon pixma photo all-in-one printer - mp620/ high perf...,209208719,0.9,0.00021899999999999998,"The query record describes a Canon Pixma MP620 all-in-one printer, while candidate record 19 describes a Canon Pixma MP980 wireless all-in-one color photo inkjet printer. Both are part of the Canon Pi",True
37174,tivo hd xl black digital video recorder - tcd658000 tivo hd xl black digital video recorder - tcd658...,209208663,1.0,0.00022019999999999999,The candidate record [4] explicitly lists the same model number (tcd658000) and describes the same product (TiVo HD XL digital video recorder) as the query record. The core product identity and specif,True
37181,apple 8gb black 2nd generation ipod touch - mb528lla apple 8gb black 2nd generation ipod touch - mb5...,209705773,1.0,0.00018315,"The candidate record describes the same model as the query record, specifically the ""apple ipod touch 8gb"" with the model number ""mb528lla."" The specifications align closely, confirming that they refe",True
37182,apple 16gb black 2nd generation ipod touch - mb531lla apple 16gb black 2nd generation ipod touch - m...,209705774,1.0,0.00018585000000000002,"The candidate record describes the ""apple ipod touch 16gb flash portable media player - mb531lla,"" which matches the query record's model number (mb531lla) and specifications (16GB, iPod Touch). The d",True
37183,apple 32gb black 2nd generation ipod touch - mb533lla apple 32gb black 2nd generation ipod touch - m...,209656949,1.0,0.00018495,"The candidate record [5] describes the same model as the query record, specifically the ""apple ipod touch 32gb"" with the model number ""mb533ll/a"". The specifications match closely, confirming that the",True
37187,apple 8gb silver 4th generation ipod nano - mb598lla apple 8gb silver 4th generation ipod nano - mb5...,209656951,1.0,0.0001884,"The candidate record [11] explicitly matches the query record in terms of brand (Apple), model (8GB iPod Nano), color (silver), and generation (4th generation). The model number (mb598ll/a) also corre",True
37192,apple 8gb blue 4th generation ipod nano - mb732lla apple 8gb blue 4th generation ipod nano - mb732ll...,209656955,1.0,0.00018315,"The candidate record [11] explicitly describes the same product as the query record, identifying it as the ""apple 8gb ipod nano blue (4th generation)"" with the same model number (mb732ll/a). The descr",True
37196,apple 8gb pink 4th generation ipod nano - mb735lla apple 8gb pink 4th generation ipod nano - mb735ll...,209656956,1.0,0.00018315,"The candidate record [11] explicitly matches the query record in terms of brand (Apple), model (iPod Nano), storage capacity (8GB), color (pink), and generation (4th generation). The model number (mb7",True
37198,apple 8gb purple 4th generation ipod nano - mb739lla apple 8gb purple 4th generation ipod nano - mb7...,209656957,1.0,0.00018855,"The candidate record (12) describes the same product as the query record, specifically the ""apple 8gb ipod nano purple (4th generation)"" with the exact model number (mb739ll/a). The descriptions align",True
37201,apple 16gb green 4th generation ipod nano - mb913lla apple 16gb green 4th generation ipod nano - mb9...,209656971,1.0,0.00018375,"The candidate record describes the same model of iPod Nano (16GB, green, 4th generation) as the query record, matching both the model number (mb913ll/a) and key specifications (16GB capacity, green co",True
37202,apple 8gb green 4th generation ipod nano - mb745lla apple 8gb green 4th generation ipod nano - mb745...,209656959,1.0,0.0001839,"The candidate record explicitly describes the same product as the query record, identifying it as the ""apple 8gb ipod nano green (4th generation)"" with the same model number (mb745ll/a). The descripti",True
37207,apple 8gb black 4th generation ipod nano - mb754lla apple 8gb black 4th generation ipod nano - mb754...,209656962,1.0,0.00018224999999999998,"The candidate record [11] explicitly matches the query record in terms of model number (mb754ll/a) and product description (8gb ipod nano black 4th generation). The details align perfectly, confirming",True
37208,apple 120gb silver 7th generation ipod classic - mb562lla apple 120gb silver 7th generation ipod cla...,209656950,1.0,0.00018074999999999998,"The candidate record [6] describes the same product as the query record, specifically the ""apple ipod classic 120gb"" with the model number ""mb562ll/a"" and a silver finish. The specifications match per",True
37210,apple 120gb black 7th generation ipod classic - mb565lla apple 120gb black 7th generation ipod class...,209656961,1.0,0.00018315,"The candidate record [7] describes the same model as the query record, specifically the ""apple ipod classic 120gb"" with the model number ""mb565ll/a"" and the same key specifications (120GB capacity, bl",True
37211,apple 1gb pink 2nd generation ipod shuffle - mb811lla apple 1gb pink 2nd generation ipod shuffle - m...,209310260,1.0,0.0001803,"The candidate record [11] describes the ""apple ipod shuffle 1gb flash mp3 player - mb811ll/a"" which matches the query record's description of the ""apple 1gb pink 2nd generation ipod shuffle - mb811lla",True
37231,yamaha yas-71 black front surround system - yas71bk yamaha yas-71 black front surround system - yas7...,209114390,1.0,0.00020309999999999998,"The candidate record [4] describes the same product as the query record, specifically the ""Yamaha YAS-71 front surround system."" The model number ""yas-71"" matches exactly, and the description aligns c",True
37235,sony bravia black sxrd 1080p home theater front projector - vplhw10 sony bravia black sxrd 1080p hom...,,0.0,0.0002889,"None of the candidate records refer to a home theater front projector or the specific model ""VPLHW10."" The candidates primarily consist of notebooks, desktop computers, and other unrelated devices, wh",False
37254,canon pixma black photo printer - ip4600 canon pixma black photo printer - ip4600/ premium printer w...,,0.0,0.00019935000000000002,"None of the candidate records refer to a printer, let alone the specific Canon Pixma IP4600 model. All candidates are digital cameras or multifunction printers that do not match the query record's spe",False
37257,canon pixma photo all-in-one printer - mp980 canon pixma photo all-in-one printer - mp980/ high perf...,,0.0,0.0002145,"None of the candidate records refer to a printer, let alone the specific Canon Pixma MP980 model. All candidates are digital cameras, which do not match the core product identity of the query record.",False
37287,toshiba 32' black lcd flat panel hdtv - 32av502u toshiba 32' black lcd flat panel hdtv - 32av502u/ 7...,208937533,1.0,0.0001815,"The candidate record [10] refers to the same model (32av502u) as the query record, with similar specifications (31.5' widescreen 720p LCD HDTV with Cinespeed). The slight difference in size (31.5' vs.",True
37293,sony vaio aw series titanium grey notebook computer - vgnaw110jh sony vaio aw series titanium grey n...,209245965,0.9,0.00030795000000000003,The candidate record [1] describes the same model (Sony Vaio AW110J/H) as the query record (Sony Vaio AW Series - VGN-AW110JH). Both records specify the same processor (2.26GHz Intel Core 2 Duo P8400),True
37301,sony vaio cs series red notebook computer - vgncs110er sony vaio cs series red notebook computer - v...,209302310,1.0,0.00030705,"The candidate record [5] describes the same model (Sony Vaio CS series, VGN-CS110E/R) as the query record, with matching specifications such as the processor (Intel Core 2 Duo T5800), RAM (3GB), hard ",True
37308,sony vaio cs series pink notebook computer - vgncs180jp sony vaio cs series pink notebook computer -...,209901965,1.0,0.00030405,"The candidate record (6) is an exact match for the query record in terms of model number (vgncs180j/p), specifications (2.26 GHz Intel Core 2 Duo P8400, 4 GB RAM, 320 GB hard drive, Blu-ray drive, Win",True
37309,sony vaio cs series black notebook computer - vgncs180jq sony vaio cs series black notebook computer...,209901964,1.0,0.00030555000000000003,"The candidate record [5] describes the same model (sony vaio cs180j/q) as the query record, with identical specifications including the processor (2.26 GHz Intel Core 2 Duo P8400), RAM (4 GB), hard dr",True
37310,sony vaio cs series red notebook computer - vgncs180jr sony vaio cs series red notebook computer - v...,209901966,1.0,0.00030375,"The candidate record (13) matches the query record exactly in terms of model number (vgn-cs180j/r), specifications (2.26 GHz Intel Core 2 Duo P8400, 4 GB RAM, 320 GB hard drive, Blu-ray drive, Windows",True
37311,sony vaio cs series white notebook computer - vgncs180jw sony vaio cs series white notebook computer...,209901963,1.0,0.00030809999999999995,"The candidate record [13] describes the same model as the query record, specifically the Sony Vaio CS series notebook with model number vgn-cs180j/w. It matches the specifications including the proces",True
37322,sony vaio ns series silver notebook computer - vgnns190js sony vaio ns series silver notebook comput...,209307663,0.9,0.00030675,"Candidate record [1] matches the query record closely, as it refers to the same model (Sony Vaio NS series, specifically NS190J/S) and includes key specifications such as the Intel Core 2 Duo T5800 pr",True
37331,coby 10.2' black lcd flat panel hdtv - tftv1022 coby 10.2' black lcd flat panel hdtv - tftv1022/ 800...,207686317,1.0,0.0002571,"The candidate record [1] describes the same model (Coby TF-TV1022) as the query record, with matching specifications such as the screen size (10.2'), resolution (800 x 480), and the type of TV (LCD). ",True
37340,panasonic black high defintion 60gb hard disk drive/sd hybrid camcorder - hdchs100k panasonic black ...,208890876,1.0,0.00022815,"The candidate record [2] describes the same model (hdc-hs100k) as the query record, with matching specifications such as the 60GB hard disk drive, advanced optical image stabilizer, Leica lens, 12x op",True
37354,panasonic rechargeable lithium-ion 1320 mah battery pack - vwvbg130 panasonic rechargeable lithium-i...,,0.0,0.00025125,"None of the candidate records match the query record, as they all refer to different types of products (e.g., camcorders, DVD players, home theater systems) and do not include any references to batter",False
37360,pioneer 6.5' 2-way marine white speakers - tsmr1640fm pioneer 6.5' 2-way marine speakers - tsmr1640f...,202784323,0.9,0.00019004999999999998,"The candidate record [1] refers to the ""pioneer nautica ts-mr1640 marine speaker - ts-mr1640,"" which matches the model number ""tsmr1640fm"" in the query record. Both records describe a 6.5"" 2-way marin",True
37403,canon black eos 50d digital slr camera body - eos50dbody canon black eos 50d digital slr camera body...,209705777,1.0,0.0002184,"The candidate record describes the Canon EOS 50D, which matches the model in the query record. Both records specify the same key specifications, including the 15 megapixel sensor, Digic 4 image proces",True
37404,canon black eos 50d digital slr camera with 28-135mm lens - 50d28135 canon black eos 50d digital slr...,209705778,1.0,0.00022455,"The candidate record [7] describes the same model as the query record, the Canon EOS 50D, with matching specifications including the 15 megapixel sensor, DIGIC 4 image processor, and the 28-135mm lens",True
37405,sony bravia theater black micro system - davis50b sony bravia theater black micro system - davis50b/...,208973561,1.0,0.0002877,"The candidate record [7] explicitly mentions ""sony bravia dav-is50/b home theater system,"" which directly corresponds to the query record's model ""davis50b"" and describes a home theater system with 5.",True
37421,at&t aliph jawbone ii silver bluetooth headset - jawbone2s at&t aliph jawbone ii silver bluetooth he...,,0.0,0.00026895,"The query record describes a specific Bluetooth headset (Jawbone II) with detailed features, while all candidate records pertain to different types of electronic devices (notebooks, camcorders, etc.) ",False
37457,toshiba 42' regza theaterwide black flat panel lcd hdtv - 42rv535u toshiba 42' regza theaterwide bla...,209026634,1.0,0.00017685,"The candidate record for ""toshiba 42rv535u"" directly matches the model number and key specifications (42', 1080p, LCD HDTV) mentioned in the query record. The descriptions, while slightly different, r",True
37462,toshiba 52' regza black flat panel lcd hdtv - 52rv535u toshiba 52' regza black flat panel lcd hdtv -...,209026638,1.0,0.00018329999999999998,"The candidate record [10] refers to the same model (Toshiba 52RV535U) as the query record, with matching specifications such as size (52 inches), type (LCD HDTV), and resolution (1080p). The descripti",True
37468,canon powershot black 10 megapixel digital camera - sx10is canon powershot black 10 megapixel digita...,209310241,1.0,0.00021915000000000001,"The candidate record [3] describes the Canon Powershot SX10 IS, which matches the model name in the query record. Both records specify a 10-megapixel camera with a 20x optical zoom and a 2.5"" LCD, con",True
37469,canon powershot black 14.7 megapixel digital camera - g10 canon powershot black 14.7 megapixel digit...,209310248,1.0,0.00021915000000000001,"The candidate record describes the Canon Powershot G10, which matches the model and specifications (14 megapixels, 5x optical zoom, and other features) mentioned in the query record. The descriptions ",True
37474,canon powershot black 14.7 megapixel digital camera - sd990isb canon powershot black 14.7 megapixel ...,209634135,1.0,0.00022349999999999998,"The candidate record [12] describes the Canon Powershot SD990 IS digital camera, which matches the model number and key specifications (14 megapixels, 3.7x optical zoom, face detection, and 2.5"" LCD) ",True
37477,canon powershot silver 14.7 megapixel digital camera - sd990is canon powershot silver 14.7 megapixel...,209634135,1.0,0.00022214999999999998,"The candidate record [2] describes the same model (Canon Powershot SD990 IS) as the query record, with matching specifications such as the 14 megapixel resolution, 3.7x optical zoom, face detection, a",True
37495,nintendo ds lite cobalt/black portable gaming system - ndsusgbmkb nintendo ds lite cobalt/black port...,206746475,0.9,0.00021645,"The candidate record ""nintendo ds lite (cobalt blue and black) - usgsbmkb"" closely matches the query record, which specifies ""nintendo ds lite cobalt/black portable gaming system."" The color descripti",True
37496,nintendo ds lite onyx black portable gaming system - ndsusgskb nintendo ds lite onyx black portable ...,202985950,1.0,0.00021675,"The candidate record [2] ""nintendo ds lite (black onyx) - usgskb"" matches the query record as it refers to the same model (Nintendo DS Lite) and the color (onyx black) is consistent with the descripti",True
37497,nintendo ds lite metallic silver portable gaming system - ndsusgsvb nintendo ds lite metallic silver...,208410812,1.0,0.00020774999999999998,"The candidate record [1] ""nintendo ds lite (metallic silver)"" directly matches the query record in terms of the product name and color. The core product identity is the same, and the description in th",True
37499,nintendo ds lite metallic rose portable gaming system - ndsusgszpb nintendo ds lite metallic rose po...,208043057,1.0,0.00020969999999999997,"The candidate record [2] explicitly mentions ""nintendo ds lite (metallic rose)"" which directly matches the query record's description of the same model and color. The additional identifier ""usgszpb"" i",True
37531,case logic vertical universal leather blackberry case - clp104bb case logic vertical universal leath...,204226641,0.9,0.00021675,"The candidate record [1] describes a ""case logic universal vertical pda leather pouch - clp104bb,"" which closely matches the query record for a ""case logic vertical universal leather blackberry case -",True
37539,sony blu-ray disc player - bdps550 sony blu-ray disc player - bdps550/ decode dolby truehd and dts h...,,0.0,0.00029505,"None of the candidate records refer to a Sony Blu-ray disc player model BDPS550 or any equivalent product. The candidates primarily consist of laptops and desktops, with only one candidate (number 8) ",False
37558,nintendo ds lite crimson/black portable gaming system - ndsusgsrmkb nintendo ds lite crimson/black p...,205690063,1.0,0.00021765,"The candidate record [5] explicitly mentions ""nintendo ds lite (crimson & black)"" which directly matches the color and model specified in the query record. The model number ""ndsusgsrmkb"" also matches,",True
37589,blueant bluetooth voice control headset - v1 blueant bluetooth voice control headset - v1/ voice con...,,0.0,0.00024375,None of the candidate records refer to a Bluetooth headset or any similar product. The query record specifically describes a Bluetooth voice control headset with features like dual microphones and voi,False
37606,netgear prosafe 5 port gigabit ethernet desktop switch - gs105na netgear prosafe 5 port gigabit ethe...,10353206,0.9,0.00022425,"Candidate record [1] refers to the ""netgear prosafe gs105 ethernet switch - gs105na"" and includes the phrase ""netgear prosafe 5 port gigabit desktop switch,"" which matches the query record's descripti",True
37623,jabra bluetooth headset - bt2070 jabra bluetooth headset - bt2070/ up to 5.5 hours talk time/ up to ...,208809705,1.0,0.00028065,"The candidate record [1] refers to the same model as the query record, specifically the ""jabra bt2070 bluetooth headset."" The model number ""bt2070"" matches exactly, and both records describe a Jabra B",True
37646,canon printer black ink cartridge - cli221blk canon printer black ink cartridge - cli221blk/ fine te...,,0.0,0.00021105,"None of the candidate records relate to an ink cartridge, and all candidates are digital cameras. The query record specifically refers to a Canon printer black ink cartridge (CLI-221), which does not ",False
37648,canon printer gray ink cartridge - cli221gry canon printer gray ink cartridge - cli221gry/ fine tech...,,0.0,0.0002067,"None of the candidate records match the query record, as the query is specifically for a ""canon printer gray ink cartridge - cli221gry,"" while all candidate records are for digital cameras. There are ",False
37650,canon printer yellow ink cartridge - cli221yel canon printer yellow ink cartridge - cli221yel/ fine ...,,0.0,0.00021314999999999998,"None of the candidate records refer to an ink cartridge or any product related to ink cartridges. All candidates are digital cameras, which do not match the core product identity of the query record, ",False
37652,canon printer ink cartridge 4 colors pack - 2946b004 canon printer ink cartridge 4 colors pack - 294...,,0.0,0.000213,"None of the candidate records match the query record, which is specifically about a Canon printer ink cartridge. All candidate records pertain to Canon digital cameras, which are entirely different pr",False
37686,canon pixma photo all-in-one printer - mp480 canon pixma photo all-in-one printer - mp480/ high perf...,,0.0,0.00021600000000000002,"None of the candidate records refer to a printer, and all candidates are digital cameras. The query record specifically describes a Canon Pixma photo all-in-one printer (MP480), which does not match a",False
37716,sanus 30' - 58' visionmount flat panel tv black tilting wall mount - lt25b1 sanus 30' - 58' visionmo...,207899810,0.9,0.0001269,"The candidate record [14] refers to the ""sanus visionmount lt25-b1 tilting wall mount,"" which matches the model number ""lt25b1"" in the query record. Both records describe a tilting wall mount for flat",True
37722,apple ipod nano gray armband - mb769ga apple ipod nano gray armband - mb769ga/ compatible with 4th g...,210401458,0.9,0.0001773,"The candidate record [11] specifically mentions ""apple ipod nano armband - mb769g/a grey,"" which directly relates to the query record's mention of ""apple ipod nano gray armband - mb769ga."" The model n",True
37749,samsung black blu-ray disc player - bdp2500 samsung black blu-ray disc player - bdp2500/ full hd 108...,210399743,1.0,0.0002076,"The candidate record 17 directly corresponds to the model number ""bdp2500"" mentioned in the query record. Both records refer to the same Samsung Blu-ray disc player, confirming a perfect match in prod",True
37767,kensington combosaver ultra combination notebook lock - k64516us - k64516us kensington combosaver ul...,204588748,0.9,0.00020279999999999997,"The candidate record [1] refers to the same product as the query record, specifically the ""kensington combosaver ultra combination notebook lock"" with the model number ""k64516us."" The descriptions, wh",True
37796,escort passport 9500ix radar detector - 9500ix escort passport 9500ix radar detector - 9500ix/ pre-l...,210239335,0.9,0.00023715,"Candidate record [1] ""escort passport 9500ix radar/laser detector"" closely matches the query record, which also refers to the ""escort passport 9500ix radar detector."" The key specifications and model ",True
37803,logitech white v470 cordless laser mouse for apple notebooks - 910000692 logitech white v470 cordles...,207875395,1.0,0.0001278,"The candidate record [9] has the exact model name ""logitech v470 cordless laser mouse for notebooks"" and the same model number ""910-000692"" as the query record. This indicates a perfect match in terms",True
37805,samsung s3 black multimedia player - yps3jab samsung s3 black multimedia player - yps3jab/ 4 gb inte...,209085175,1.0,0.00020565,"The candidate record ""samsung 4gb portable mltimdia plyr blk - yps-s3jab/xaa"" directly matches the model number ""yps3jab"" from the query record, indicating that they refer to the same product, a Samsu",True
37807,logitech black v450 nano cordless laser mouse for notebooks - 910000619 logitech black v450 nano cor...,207682397,1.0,0.00012915,The candidate record (6) is an exact match for the query record in terms of model number (910-000619) and product description (logitech v450 nano cordless laser mouse for notebooks). The core product ,True
37808,logitech black v220 cordless optical mouse for notebooks - 910000153 logitech black v220 cordless op...,204740188,1.0,0.0001302,"The candidate record [8] is an exact match for the query record in terms of both the model name ""logitech v220 cordless optical mouse for notebooks"" and the model number ""910-000153"". The descriptions",True
37810,sony vaio lv series silver all-in-one desktop computer - vgclv140j sony vaio lv series silver all-in...,210462233,1.0,0.00030074999999999996,"Candidate record [3] describes the same model (Sony Vaio LV140J) as the query record, with matching specifications including the processor (Intel Core 2 Duo E7200 at 2.53GHz), memory (4GB), hard drive",True
37811,sony vaio lv series silver all-in-one desktop computer - vgclv150j sony vaio lv series silver all-in...,209245960,1.0,0.0003024,"Candidate record [3] describes the same model (Sony Vaio LV series, model VGCLV150J) as the query record, with matching specifications such as the processor (2.53 GHz Intel Core 2 Duo E7200), RAM (4 G",True
37812,sony vaio rt series black all-in-one desktop computer - vgcrt150y sony vaio rt series black all-in-o...,209245958,0.9,0.0003009,"Candidate record [2] describes the same model (Sony Vaio RT series) as the query record, with matching specifications such as the processor (2.66GHz Intel Core 2 Quad Q9400), memory (8GB RAM), and har",True
37825,logitech mx air rechargeable cordless air mouse - 931633 logitech mx air rechargeable cordless air m...,205505156,0.9,0.0001368,"The candidate record [1] contains the same product name ""logitech mx air rechargeable cordless air mouse"" and the model number ""931633"" as the query record. The additional details in the candidate rec",True
37856,canon black leather case - 3528b001 canon psc-4000 black leather case - 3528b001/ genuine leather ca...,,0.0,0.00020445,"None of the candidate records match the query record, which specifically describes a ""canon black leather case"" designed for the Powershot SX10 IS. The candidate records primarily list digital cameras",False
37859,denon black blu-ray disc dvd-cd player - dvd1800bd denon black blu-ray disc dvd-cd player - dvd1800b...,210399745,1.0,0.00017879999999999998,"The candidate record [4] refers to the ""denon dvd-1800bd blu-ray disc player,"" which matches the model number ""dvd1800bd"" in the query record. Both records describe a blu-ray disc player from Denon, a",True
37872,apple macbook 2.4ghz intel core 2 duo silver notebook computer - mb467lla apple macbook 2.4ghz intel...,210190818,1.0,0.0001857,"Candidate record [3] matches the query record perfectly in terms of model number (mb467lla), processor (Intel Core 2 Duo 2.4GHz), and screen size (13.3""). The specifications align closely, confirming ",True
37877,apple macbook pro 2.4ghz intel core 2 duo silver notebook computer - mb470lla apple macbook pro 2.4g...,210401451,0.9,0.00019215,"Candidate record [1] describes the same model (Apple MacBook Pro) with a similar processor (Intel Core 2 Duo 2.4GHz), and it includes the same screen size (15.4""). The model number (mb470ll/a) is clos",True
37878,apple macbook pro 2.53ghz intel core 2 duo silver notebook computer - mb471lla apple macbook pro 2.5...,210258465,0.9,0.00019365,"Candidate record [1] describes an ""apple macbook pro"" with a 2.53GHz Intel Core 2 Duo processor, which matches the query record's specifications closely. The model number (mb471ll/a) is similar to the",True
37893,toshiba 26' black lcd hdtv - 26av502u toshiba 26' black lcd hdtv - 26av502u/ 720p hd resolutions/ dy...,208937534,1.0,0.00017580000000000002,"The candidate record [11] directly matches the query record in terms of model number (26av502u) and key specifications (26' widescreen 720p LCD HDTV). The descriptions, while slightly different in wor",True
37907,sharp aquos blu ray disc player in black and silver - bdhp21u sharp aquos blu ray disc player in bla...,210227260,0.9,0.00022815,"The candidate record [1] refers to the same model (BD-HP21U) as the query record, which is explicitly mentioned. Both records describe a Sharp Aquos Blu-ray disc player, and while the descriptions dif",True
37915,panasonic silver 8.1 megapixel digital camera - dmcfs3s panasonic silver 8.1 megapixel digital camer...,207465595,0.9,0.00021495,"The candidate record [1] describes the same model (DMC-FS3S) as the query record, with similar specifications (8 megapixels, 33mm lens, 3x optical zoom, and 2.5"" LCD). The slight difference in the meg",True
37934,samsung 52' series 8 lcd black flat panel hdtv - ln52a850 samsung 52' series 8 lcd black flat panel ...,208710844,1.0,0.00021705,"The candidate record (19) directly matches the query record in terms of model number (ln52a850) and key specifications (52', 1080p, 50,000:1 dynamic contrast ratio, 120hz, 4ms response time). The desc",True
37964,canon silver powershot digital camera - sd880is canon silver powershot digital camera - sd880is/ 10 ...,209310243,0.9,0.00022185,"The candidate record [1] describes the same model (Canon Powershot SD880 IS) as the query record, with matching specifications such as 10 megapixels, 4x optical zoom, optical image stabilizer, and a s",True
38001,sony 8' black lcd digital photo frame - dpfd80 sony 8' black lcd digital photo frame - dpfd80/ 4:3 w...,,0.0,0.00029235,"None of the candidate records match the query record, as they all refer to different types of products (e.g., laptops, desktops, A/V receivers) and do not share any relevant specifications or model nu",False
38003,sony 10' black lcd digital photo frame - dpfd100 sony 10' black lcd digital photo frame - dpfd100/ 4...,,0.0,0.00028875,"None of the candidate records refer to a digital photo frame or any similar product. All candidates are related to computers, notebooks, or home theater systems, which are distinctly different from th",False
38008,sharp aquos 52' d85u series black lcd flat panel hdtv - lc52d85u sharp aquos 52' d85u series black l...,210227271,1.0,0.0002439,"The candidate record (6) matches the query record perfectly in terms of model number (lc-52d85u), size (52'), and key specifications (1080p resolution, 120hz refresh rate, 4ms response time). The desc",True
38096,toshiba 22' black lcd hdtv - 22av500u toshiba 22' black lcd hdtv - 22av500u/ 720p hd display/ dynali...,207391434,1.0,0.0001806,"The candidate record [2] directly matches the query record in terms of model number (22av500u), size (22'), and key specifications (720p LCD HDTV with built-in NTSC/ATSC tuner). The descriptions, whil",True
38098,toshiba 40' black flat panel lcd hdtv - 40rv525u toshiba 40' black flat panel lcd hdtv - 40rv525u/ 1...,209026630,1.0,0.0001803,"The candidate record [9] refers to the exact model number ""toshiba 40rv525u"" mentioned in the query record. Both records describe a 40-inch LCD HDTV with 1080p resolution and similar features, confirm",True
38106,canon black ef 70-300mm f/4-5.6 is usm telephoto zoom lens - 0345b002 canon black ef 70-300mm f/4-5....,202026554,1.0,0.00022199999999999998,"The candidate record describes the same product as the query record, specifically the ""canon ef 70-300mm f/4-5.6 is usm telephoto zoom lens - 0345b002."" Both records match in model number, specificati",True
38108,olympus black 10 megapixels digital camera - sp565uz olympus black 10 megapixels digital camera - sp...,208893661,1.0,0.00019649999999999998,"The candidate record [2] explicitly mentions the ""Olympus SP-565 UZ"" model, which matches the query record's model. Both records also share key specifications such as ""10 megapixels,"" ""20x wide-angle ",True
38127,coby black 15' widescreen flat panel lcd hdtv - tftv1514 coby black 15' widescreen flat panel lcd hd...,209720586,0.9,0.0002634,"Candidate record [2] describes a Coby 15"" LCD TV (model tf-tv1514), which matches the query record's model (tftv1514) and key specifications (15"" widescreen, LCD, ATSC/NTSC tuners). The slight differe",True
38129,sharp aquos black blu-ray disc player - bdhp50u sharp aquos black blu-ray disc player - bdhp50u/ ful...,210227261,1.0,0.0002394,"The candidate record [2] refers to the exact model number ""bd-hp50u"" which matches the query record's model number ""bdhp50u"". Both records describe a Sharp Aquos Blu-ray disc player, and while the des",True
38142,canon pink 8.0 megapixel powershot digital camera - sd1100isp canon pink 8.0 megapixel powershot dig...,206928388,1.0,0.00021945000000000002,"The candidate record [5] describes the same model as the query record, specifically the Canon Powershot SD1100 IS digital camera. Both records mention it has 8 megapixels and a pink color finish, conf",True
38164,apple usb power adapter - mb352llb apple usb power adapter - mb352llb/ compact/ convenient/ charges ...,,0.0,0.00016965,"None of the candidate records refer to a USB power adapter or any similar charging accessory. All candidates are either iPod models or Mac computers, which do not match the core product identity of th",False
